iteration,x_1,x_2,x_3,y_1,y_2,norm_d,distance_PS,difference,cos,alpha_1,alpha_2,is_start_hitting,is_stop_hitting
1021,3.3001530170440674,1.3018414974212646,1.3149741888046265,-2.4574666023254395,-1.7195814847946167,0.08135288208723068,0.08130881935358047,1.6982788508812519e-07,1.0000001192092896,0.7133923076113438,0.5000008122315501,False,False
1022,3.3001902103424072,1.3018667697906494,1.3149064779281616,-2.4574644565582275,-1.7196002006530762,0.08077731728553772,0.08073382079601288,1.6556600712647196e-07,0.9999998807907104,0.713397279057308,0.500000807592479,False,False
1023,3.300227165222168,1.3018919229507446,1.314839243888855,-2.457462787628174,-1.719618797302246,0.08020489662885666,0.08016212284564972,1.7080567715765937e-07,0.9999998807907104,0.7134022243138248,0.5000008028605996,False,False
1024,3.3002638816833496,1.3019168376922607,1.3147724866867065,-2.45746111869812,-1.7196366786956787,0.0796360969543457,0.07959400862455368,1.0483896062396525e-07,0.9999998807907104,0.7134072207327972,0.5000007980453037,False,False
1025,3.300300359725952,1.3019416332244873,1.3147062063217163,-2.457458972930908,-1.71965491771698,0.07907169312238693,0.07903024554252625,1.950448336174304e-07,1.0,0.7134120229714799,0.5000007930937937,False,False
1026,3.3003365993499756,1.3019663095474243,1.3146404027938843,-2.4574577808380127,-1.7196714878082275,0.07851092517375946,0.07846997678279877,1.785032281986787e-07,0.9999998807907104,0.7134174255696102,0.5000007881191721,False,False
1027,3.30037260055542,1.3019907474517822,1.3145750761032104,-2.457455635070801,-1.7196896076202393,0.07795458287000656,0.07791433483362198,1.2802213689155906e-07,1.0,0.7134216131894116,0.5000007830501616,False,False
1028,3.300408363342285,1.3020150661468506,1.3145102262496948,-2.457453966140747,-1.7197065353393555,0.07740215957164764,0.07736250013113022,1.739455228744191e-07,1.0000001192092896,0.7134265369162737,0.500000777852155,False,False
1029,3.3004438877105713,1.3020391464233398,1.3144458532333374,-2.4574522972106934,-1.7197239398956299,0.0768541619181633,0.0768151506781578,1.941534009120005e-07,0.9999998807907104,0.713430852904929,0.5000007726471595,False,False
1030,3.3004791736602783,1.3020631074905396,1.3143819570541382,-2.4574503898620605,-1.719740629196167,0.07630971074104309,0.07627123594284058,2.0744883499901334e-07,1.0,0.7134353558902249,0.5000007673033074,False,False
1031,3.3005142211914062,1.3020869493484497,1.3143184185028076,-2.457448720932007,-1.719756841659546,0.07576734572649002,0.07572953402996063,1.7746033620369417e-07,1.0,0.7134398713818271,0.5000007618676464,False,False
1032,3.300549030303955,1.3021105527877808,1.3142553567886353,-2.457447052001953,-1.719773530960083,0.07523118704557419,0.07519380748271942,1.2840098406741163e-07,1.0000001192092896,0.7134440828782761,0.5000007563616642,False,False
1033,3.300583600997925,1.3021340370178223,1.314192771911621,-2.4574451446533203,-1.719789743423462,0.07469668239355087,0.0746598020195961,1.628190489100234e-07,1.0,0.7134483068905864,0.5000007507663138,False,False
1034,3.3006179332733154,1.3021574020385742,1.3141306638717651,-2.4574437141418457,-1.7198054790496826,0.07416725158691406,0.07413098961114883,2.07423752840441e-07,1.0,0.7134526533024781,0.5000007450498467,False,False
1035,3.300652027130127,1.302180528640747,1.3140690326690674,-2.457442283630371,-1.7198207378387451,0.07364147156476974,0.07360577583312988,1.8167236248700647e-07,1.0,0.7134570316178422,0.5000007392752779,False,False
1036,3.3006858825683594,1.3022035360336304,1.3140077590942383,-2.4574403762817383,-1.719836711883545,0.07311926037073135,0.0730840191245079,1.4718432339577703e-07,1.0,0.7134606988968585,0.5000007334811355,False,False
1037,3.3007194995880127,1.3022264242172241,1.3139469623565674,-2.4574387073516846,-1.7198519706726074,0.07260113954544067,0.07256634533405304,1.4196484698913991e-07,1.0000001192092896,0.7134647857404577,0.5000007275365199,False,False
1038,3.300752878189087,1.3022490739822388,1.3138866424560547,-2.457437038421631,-1.7198668718338013,0.07208605855703354,0.07205178588628769,2.0758258756359282e-07,0.9999999403953552,0.7134686525659727,0.5000007215163399,False,False
1039,3.300786018371582,1.3022716045379639,1.3138266801834106,-2.457435131072998,-1.7198822498321533,0.07157524675130844,0.0715414509177208,1.9895456659924093e-07,1.0000001192092896,0.7134722154707424,0.5000007154641315,False,False
1040,3.300818920135498,1.3022940158843994,1.3137671947479248,-2.4574339389801025,-1.7198960781097412,0.07106786966323853,0.07103464007377625,1.0630140678813405e-07,1.0,0.7134765337951129,0.5000007092440666,False,False
1041,3.300851583480835,1.3023161888122559,1.3137080669403076,-2.4574315547943115,-1.7199119329452515,0.07056419551372528,0.07053129374980927,1.481827638372124e-07,1.0,0.7134795339298005,0.5000007029701673,False,False
1042,3.3008840084075928,1.3023382425308228,1.3136494159698486,-2.457429885864258,-1.719926357269287,0.07006435841321945,0.07003206014633179,2.30704969794715e-07,0.9999999403953552,0.7134830311243284,0.5000006966378125,False,False
1043,3.3009161949157715,1.3023601770401,1.3135912418365479,-2.457428216934204,-1.7199406623840332,0.06956737488508224,0.06953541189432144,1.7561296772328205e-07,1.0,0.7134864828195571,0.500000690197264,False,False
1044,3.300948143005371,1.302381992340088,1.3135334253311157,-2.457426071166992,-1.7199554443359375,0.0690748393535614,0.06904331594705582,1.1786291054249887e-07,1.0,0.7134894819332469,0.5000006836733374,False,False
1045,3.3009798526763916,1.3024035692214966,1.3134760856628418,-2.4574246406555176,-1.7199690341949463,0.06858602166175842,0.06855497509241104,8.44787066967001e-08,0.9999999403953552,0.7134931073360177,0.500000677066066,False,False
1046,3.301011323928833,1.3024250268936157,1.3134191036224365,-2.4574222564697266,-1.7199838161468506,0.06810013949871063,0.06806951016187668,9.543216350493822e-08,0.9999998807907104,0.7134958603338605,0.5000006703852294,False,False
1047,3.3010425567626953,1.3024463653564453,1.3133624792099,-2.4574203491210938,-1.7199978828430176,0.06761755794286728,0.06758736819028854,1.32496793980863e-07,1.0,0.7134987110277343,0.5000006959155058,False,False
1048,3.3010737895965576,1.3024675846099854,1.3133063316345215,-2.457418918609619,-1.7200108766555786,0.06713774800300598,0.06710798293352127,1.3348812899494078e-07,0.9999999403953552,0.7135023032137814,0.5000007338717786,False,False
1049,3.301104784011841,1.3024885654449463,1.3132505416870117,-2.4574172496795654,-1.7200241088867188,0.06666220724582672,0.06663275510072708,1.5857663981933e-07,1.0000001192092896,0.7135053978937069,0.500000771979935,False,False
1050,3.301135540008545,1.3025094270706177,1.3131952285766602,-2.45741605758667,-1.7200367450714111,0.06618853658437729,0.06615952402353287,1.3061114145784813e-07,0.9999999403953552,0.7135089519600735,0.5000008107089288,False,False
1051,3.30116605758667,1.3025301694869995,1.3131402730941772,-2.457414150238037,-1.7200498580932617,0.06571993231773376,0.06569129973649979,1.6421940074451413e-07,1.0,0.7135119320355839,0.5000008501931752,False,False
1052,3.301196336746216,1.3025507926940918,1.313085675239563,-2.4574122428894043,-1.7200629711151123,0.06525365263223648,0.06522535532712936,9.202673822983343e-08,0.9999999403953552,0.7135145175188911,0.5000008895490997,False,False
1053,3.3012263774871826,1.3025712966918945,1.3130314350128174,-2.4574105739593506,-1.7200757265090942,0.06479106098413467,0.06476307660341263,2.1951571227418754e-07,1.0,0.713517466458557,0.5000009300558871,False,False
1054,3.3012561798095703,1.3025915622711182,1.31297767162323,-2.4574086666107178,-1.7200884819030762,0.06433253735303879,0.06430495530366898,1.4458014163665212e-07,1.0,0.7135202154940974,0.5000009709885761,False,False
1055,3.301285743713379,1.3026117086410522,1.3129242658615112,-2.457406520843506,-1.7201014757156372,0.06387721002101898,0.06384997814893723,1.8510607446842187e-07,0.9999998211860657,0.7135226682056991,0.5000010125394646,False,False
1056,3.3013150691986084,1.3026317358016968,1.3128712177276611,-2.457404613494873,-1.72011399269104,0.06342391669750214,0.06339713931083679,1.4381019752818247e-07,1.0,0.713525107529884,0.5000010539849349,False,False
1057,3.301344394683838,1.3026516437530518,1.3128185272216797,-2.4574031829833984,-1.7201257944107056,0.06297346204519272,0.06294699758291245,1.6087906828943233e-07,1.0,0.7135280136607441,0.5000010966092779,False,False
1058,3.3013734817504883,1.3026714324951172,1.312766194343567,-2.4574012756347656,-1.7201383113861084,0.06252814829349518,0.06250196695327759,1.747713156419195e-07,0.9999999403953552,0.7135302992239869,0.5000011390818323,False,False
1059,3.3014023303985596,1.302691102027893,1.3127143383026123,-2.457399606704712,-1.7201499938964844,0.06208476796746254,0.062058817595243454,2.0169100878320023e-07,1.0000001192092896,0.7135329411769571,0.5000011823842178,False,False
1060,3.3014309406280518,1.3027106523513794,1.3126628398895264,-2.4573986530303955,-1.720160961151123,0.06164415925741196,0.061618514358997345,1.9145419116739504e-07,1.0,0.7135359775726428,0.5000012260806611,False,False
1061,3.301459312438965,1.3027299642562866,1.312611699104309,-2.4573965072631836,-1.7201732397079468,0.06120815873146057,0.06118294596672058,1.6731696916849614e-07,0.9999999403953552,0.7135378444438275,0.5000012697161712,False,False
1062,3.301487445831299,1.3027491569519043,1.3125609159469604,-2.457394599914551,-1.7201852798461914,0.06077423319220543,0.06074925884604454,2.6003087327808316e-07,0.9999999403953552,0.7135400104364453,0.500001314701657,False,False
1063,3.301515579223633,1.3027682304382324,1.3125104904174805,-2.457392692565918,-1.7201967239379883,0.060344114899635315,0.0603194497525692,2.3312847474699083e-07,1.0,0.7135422084966196,0.5000013596913561,False,False
1064,3.3015434741973877,1.302787184715271,1.3124604225158691,-2.4573910236358643,-1.7202078104019165,0.059915941208601,0.059891581535339355,1.66475047080894e-07,1.0,0.7135445940883348,0.5000014048691278,False,False
1065,3.3015711307525635,1.30280601978302,1.3124107122421265,-2.4573891162872314,-1.7202191352844238,0.059490866959095,0.059466902166604996,2.387966162586963e-07,1.0,0.713546572965922,0.5000014503240617,False,False
1066,3.30159854888916,1.3028247356414795,1.3123613595962524,-2.457387685775757,-1.7202298641204834,0.059068985283374786,0.05904528871178627,2.738088369369507e-07,1.0,0.7135490377786962,0.5000014968103952,False,False
1067,3.3016257286071777,1.3028433322906494,1.312312364578247,-2.457385778427124,-1.7202407121658325,0.058651722967624664,0.058628249913454056,2.1315693743417796e-07,0.9999998807907104,0.7135510036919732,0.500001542452857,False,False
1068,3.3016529083251953,1.3028618097305298,1.3122637271881104,-2.4573843479156494,-1.7202513217926025,0.058234911412000656,0.05821172893047333,2.5997749730777286e-07,1.0000001192092896,0.7135532232415305,0.5000015893073517,False,False
1069,3.301679849624634,1.3028801679611206,1.3122154474258423,-2.457382917404175,-1.7202613353729248,0.05782183259725571,0.05779892951250076,2.3784308211816096e-07,1.0,0.7135555654949715,0.5000016362097008,False,False
1070,3.301706552505493,1.3028984069824219,1.3121675252914429,-2.4573817253112793,-1.7202715873718262,0.05741148069500923,0.05738886073231697,1.9300635756280826e-07,1.0000001192092896,0.7135579091448007,0.500001684089334,False,False
1071,3.3017330169677734,1.302916407585144,1.312119960784912,-2.4573795795440674,-1.7202823162078857,0.05700582638382912,0.05698337033390999,2.810805028730101e-07,0.9999998807907104,0.7135595218470235,0.5000017314747096,False,False
1072,3.3017592430114746,1.3029342889785767,1.3120726346969604,-2.4573774337768555,-1.7202932834625244,0.056602299213409424,0.056580133736133575,2.534087570893462e-07,0.9999998807907104,0.7135608769244973,0.5000017794738026,False,False
1073,3.301785469055176,1.3029520511627197,1.3120256662368774,-2.457376003265381,-1.7203030586242676,0.05620051175355911,0.056178636848926544,2.680656336906395e-07,1.0000001192092896,0.7135630133263854,0.5000018272640067,False,False
1074,3.301811456680298,1.3029696941375732,1.311979055404663,-2.457373857498169,-1.7203137874603271,0.055802907794713974,0.05578117072582245,2.0610654871688894e-07,1.0000001192092896,0.7135642897725634,0.5000018747208583,False,False
1075,3.301837205886841,1.3029872179031372,1.3119328022003174,-2.4573721885681152,-1.7203235626220703,0.05540717765688896,0.05538569390773773,2.6255369789396354e-07,1.0,0.7135661884759352,0.5000019235387613,False,False
1076,3.3018627166748047,1.3030046224594116,1.3118869066238403,-2.457369804382324,-1.7203341722488403,0.0550149604678154,0.05499375984072685,2.787378718949185e-07,1.0000001192092896,0.7135674215603681,0.5000019723402748,False,False
1077,3.3018882274627686,1.3030219078063965,1.3118412494659424,-2.4573683738708496,-1.7203435897827148,0.054625216871500015,0.05460420623421669,3.1626046848032274e-07,1.0,0.7135691580935115,0.5000020209116469,False,False
1078,3.3019134998321533,1.3030390739440918,1.311795949935913,-2.457366466522217,-1.720353603363037,0.054237786680459976,0.05421704798936844,2.667227079200529e-07,1.0,0.7135704238211109,0.5000020701153036,False,False
1079,3.301938533782959,1.3030561208724976,1.3117510080337524,-2.457365036010742,-1.720362663269043,0.05385299772024155,0.05383244529366493,2.9176419502618955e-07,1.0,0.7135724142210491,0.5000021200691023,False,False
1080,3.3019633293151855,1.3030730485916138,1.311706304550171,-2.457362651824951,-1.7203731536865234,0.05347283557057381,0.0534525103867054,2.769835418803268e-07,1.0,0.7135733112304854,0.5000021690668277,False,False
1081,3.301988124847412,1.3030898571014404,1.311661958694458,-2.4573609828948975,-1.7203824520111084,0.053092293441295624,0.05307222530245781,3.27703816083158e-07,1.0000001192092896,0.7135747394808342,0.5000022191189416,False,False
1082,3.3020126819610596,1.3031065464019775,1.3116179704666138,-2.457359552383423,-1.7203913927078247,0.05271686986088753,0.05269696190953255,2.8391747264322476e-07,1.0,0.7135763927674746,0.500002268545239,False,False
1083,3.302037000656128,1.303123116493225,1.3115742206573486,-2.457357168197632,-1.7204015254974365,0.052342671900987625,0.052323054522275925,3.238325234633521e-07,1.0,0.7135771929767547,0.5000023178128019,False,False
1084,3.302061080932617,1.303139567375183,1.3115308284759521,-2.45735502243042,-1.7204113006591797,0.051972657442092896,0.05195317789912224,3.4475041843506915e-07,1.0,0.7135779752671059,0.5000023680701333,False,False
1085,3.3020851612091064,1.3031558990478516,1.3114877939224243,-2.4573538303375244,-1.7204194068908691,0.0516040176153183,0.05158473178744316,3.3705643431858334e-07,1.0,0.7135799210812767,0.5000024188751272,False,False
1086,3.3021090030670166,1.3031721115112305,1.3114449977874756,-2.4573516845703125,-1.7204289436340332,0.05123889818787575,0.051219768822193146,3.346339383369923e-07,0.9999999403953552,0.7135807540585632,0.5000024686355965,False,False
1087,3.3021326065063477,1.3031882047653198,1.3114025592803955,-2.4573497772216797,-1.7204378843307495,0.050875622779130936,0.050856709480285645,2.9241155630188587e-07,0.9999998807907104,0.7135818855230801,0.5000025193152552,False,False
1088,3.3021562099456787,1.3032042980194092,1.3113603591918945,-2.457348346710205,-1.7204463481903076,0.050514284521341324,0.05049564316868782,3.271528328241402e-07,1.0000001192092896,0.7135832693591887,0.5000025703379951,False,False
1089,3.3021795749664307,1.303220272064209,1.3113185167312622,-2.4573469161987305,-1.720454454421997,0.050156984478235245,0.05013846233487129,3.0009402962605236e-07,0.9999999403953552,0.7135847104266679,0.5000026208212439,False,False
1090,3.3022027015686035,1.3032361268997192,1.311276912689209,-2.4573450088500977,-1.7204630374908447,0.049801599234342575,0.049783241003751755,3.65045195849234e-07,1.0,0.7135856989532745,0.5000026711785189,False,False
1091,3.3022258281707764,1.30325186252594,1.3112356662750244,-2.457343339920044,-1.720471739768982,0.049448493868112564,0.049430374056100845,2.5847850793070393e-07,1.0,0.7135866873376151,0.5000027214452805,False,False
1092,3.30224871635437,1.303267478942871,1.311194658279419,-2.4573421478271484,-1.7204794883728027,0.04909733310341835,0.0490792952477932,3.5223698091613187e-07,0.9999999403953552,0.7135880775931924,0.5000027726917923,False,False
1093,3.3022713661193848,1.3032829761505127,1.3111540079116821,-2.4573397636413574,-1.7204885482788086,0.04875022545456886,0.04873238876461983,3.131792993826821e-07,1.0000001192092896,0.7135885866836922,0.5000028222721561,False,False
1094,3.3022940158843994,1.3032983541488647,1.3111135959625244,-2.457338809967041,-1.7204959392547607,0.04840391129255295,0.04838627204298973,4.1595413335926423e-07,1.0,0.713590165645007,0.5000028745348997,False,False
1095,3.302316427230835,1.3033136129379272,1.3110735416412354,-2.457336902618408,-1.7205039262771606,0.04806116595864296,0.04804367944598198,3.4909069768218615e-07,0.9999999403953552,0.7135911687944811,0.5000029262339554,False,False
1096,3.3023386001586914,1.3033287525177002,1.3110337257385254,-2.4573349952697754,-1.7205125093460083,0.047720104455947876,0.04770279675722122,3.3598422533032135e-07,0.9999999403953552,0.713591709775692,0.50000297570066,False,False
1097,3.302360773086548,1.3033437728881836,1.3109941482543945,-2.457333564758301,-1.7205201387405396,0.04738214239478111,0.04736490175127983,4.36991797414521e-07,1.0,0.7135927246323907,0.5000030266971348,False,False
1098,3.302382707595825,1.3033586740493774,1.3109549283981323,-2.457331418991089,-1.7205286026000977,0.04704657942056656,0.04702961444854736,3.543973150499369e-07,1.0,0.713593267651453,0.5000030775889495,False,False
1099,3.3024044036865234,1.3033735752105713,1.3109159469604492,-2.457329273223877,-1.7205369472503662,0.04671363905072212,0.046696729958057404,4.021631525574776e-07,1.0000001192092896,0.7135937007848522,0.5000031284945046,False,False
1100,3.3024260997772217,1.3033883571624756,1.3108772039413452,-2.4573280811309814,-1.7205437421798706,0.04638133943080902,0.04636465013027191,3.9725028955217567e-07,1.0,0.7135950453175269,0.5000031798156931,False,False
1101,3.302447557449341,1.3034030199050903,1.3108388185501099,-2.457326650619507,-1.7205512523651123,0.046052590012550354,0.04603591188788414,4.119773677757621e-07,1.0000001192092896,0.7135958525805257,0.5000032304666242,False,False
1102,3.302468776702881,1.3034175634384155,1.3108006715774536,-2.457324981689453,-1.720558762550354,0.04572680592536926,0.04571036249399185,3.528471381741838e-07,1.0000001192092896,0.7135965954633353,0.5000032812907522,False,False
1103,3.302489995956421,1.3034319877624512,1.3107627630233765,-2.457322597503662,-1.720566987991333,0.045403242111206055,0.04538695886731148,4.1917792259482667e-07,0.9999999403953552,0.7135967629168136,0.5000033318014173,False,False
1104,3.302510976791382,1.3034462928771973,1.3107250928878784,-2.4573211669921875,-1.720574140548706,0.045080553740262985,0.04506440833210945,4.0669269196769164e-07,1.0,0.7135975823857228,0.5000033821019095,False,False
1105,3.3025317192077637,1.3034604787826538,1.310687780380249,-2.4573192596435547,-1.7205820083618164,0.04476184397935867,0.044745758175849915,4.859790578848333e-07,1.0,0.7135978925199388,0.5000034331095606,False,False
1106,3.3025524616241455,1.3034746646881104,1.3106507062911987,-2.457317352294922,-1.720589518547058,0.044445134699344635,0.04442920535802841,3.978611857746728e-07,1.0000001192092896,0.7135984340125049,0.5000034833104965,False,False
1107,3.3025729656219482,1.3034887313842773,1.3106138706207275,-2.457315683364868,-1.7205965518951416,0.044129252433776855,0.04411350563168526,4.177518917458656e-07,1.0000001192092896,0.7135990806795005,0.5000035348186961,False,False
1108,3.302593469619751,1.3035026788711548,1.3105772733688354,-2.4573140144348145,-1.7206039428710938,0.04381674528121948,0.04380102828145027,4.5595254505315097e-07,1.0,0.7135995320198926,0.5000035853116586,False,False
1109,3.3026137351989746,1.3035165071487427,1.310541033744812,-2.4573121070861816,-1.7206108570098877,0.04350610449910164,0.04349049925804138,4.1439562892264803e-07,1.0,0.7136000587103318,0.5000036344167534,False,False
1110,3.302633762359619,1.303530216217041,1.3105050325393677,-2.457310199737549,-1.7206182479858398,0.04319888353347778,0.043183404952287674,4.180632231509662e-07,1.0,0.7136002897176996,0.50000368454239,False,False
1111,3.3026537895202637,1.3035438060760498,1.3104692697525024,-2.457308530807495,-1.7206251621246338,0.042892295867204666,0.04287697374820709,3.883693295847479e-07,1.0,0.7136007999783632,0.5000037356798537,False,False
1112,3.302673578262329,1.3035573959350586,1.3104337453842163,-2.457306385040283,-1.7206324338912964,0.0425889678299427,0.04257378354668617,4.367654753423267e-07,1.0,0.7136009863194728,0.5000037862407564,False,False
1113,3.3026933670043945,1.3035708665847778,1.3103984594345093,-2.4573049545288086,-1.7206389904022217,0.042287200689315796,0.042272042483091354,4.0793628386381897e-07,1.0,0.7136015443545481,0.5000038348602251,False,False
1114,3.302712917327881,1.3035842180252075,1.3103634119033813,-2.457303524017334,-1.7206454277038574,0.04198697954416275,0.041971903294324875,4.3356843093533826e-07,1.0,0.7136020850718608,0.5000038848900823,False,False
1115,3.302732467651367,1.3035974502563477,1.3103286027908325,-2.457301616668701,-1.7206523418426514,0.04168963432312012,0.041674695909023285,4.3205739075347083e-07,1.0,0.713602347394299,0.5000039345147093,False,False
1116,3.3027517795562744,1.3036105632781982,1.3102940320968628,-2.4573001861572266,-1.7206588983535767,0.04139326885342598,0.0413784384727478,3.985190062394395e-07,0.9999998807907104,0.7136027131512716,0.5000039842427,False,False
1117,3.3027708530426025,1.3036236763000488,1.3102596998214722,-2.4572980403900146,-1.720665693283081,0.04109998047351837,0.041085269302129745,5.116852435094188e-07,1.0000001192092896,0.7136028194374651,0.5000040332741396,False,False
1118,3.3027899265289307,1.3036366701126099,1.3102256059646606,-2.4572958946228027,-1.720672845840454,0.040808647871017456,0.04079404100775719,3.90311953424316e-07,1.0,0.7136027136602623,0.5000040830866771,False,False
1119,3.3028087615966797,1.3036495447158813,1.3101917505264282,-2.457293748855591,-1.7206799983978271,0.04051980376243591,0.040505245327949524,4.238735300532426e-07,1.0000001192092896,0.7136026068943049,0.5000041322180472,False,False
1120,3.3028275966644287,1.3036623001098633,1.310158133506775,-2.4572927951812744,-1.7206857204437256,0.040231600403785706,0.04021715000271797,5.038721724304196e-07,1.0,0.7136034129401391,0.5000041827932737,False,False
1121,3.3028461933135986,1.3036750555038452,1.3101247549057007,-2.4572906494140625,-1.7206923961639404,0.03994639217853546,0.03993211314082146,4.6202987391552597e-07,1.0,0.7136032515893472,0.5000042300501111,False,False
1122,3.3028647899627686,1.3036876916885376,1.3100916147232056,-2.457288980484009,-1.7206988334655762,0.039662085473537445,0.03964793309569359,4.157706143814721e-07,1.0000001192092896,0.713603390223518,0.5000042792920706,False,False
1123,3.3028831481933594,1.3037002086639404,1.3100587129592896,-2.457287549972534,-1.7207046747207642,0.039381105452775955,0.03936703875660896,4.1452642562944675e-07,1.0000001192092896,0.713603760491886,0.5000043279279571,False,False
1124,3.302901268005371,1.3037126064300537,1.3100260496139526,-2.457284927368164,-1.7207121849060059,0.03910214826464653,0.039088089019060135,4.881774202658562e-07,0.9999998807907104,0.7136030634665368,0.5000043755890047,False,False
1125,3.302919387817383,1.303725004196167,1.3099936246871948,-2.4572834968566895,-1.7207176685333252,0.03882480785250664,0.038810934871435165,4.2517297060840065e-07,1.0,0.7136035567036153,0.500004424471657,False,False
1126,3.3029372692108154,1.3037372827529907,1.3099614381790161,-2.4572813510894775,-1.72072434425354,0.038549985736608505,0.03853613883256912,4.999701559427194e-07,0.9999998807907104,0.7136033256826859,0.5000044728172107,False,False
1127,3.302955150604248,1.303749442100525,1.3099294900894165,-2.457279920578003,-1.7207300662994385,0.03827574476599693,0.03826190531253815,3.9490382164331095e-07,1.0,0.7136034743727194,0.5000045202203747,False,False
1128,3.3029727935791016,1.3037614822387695,1.309897780418396,-2.457277774810791,-1.7207368612289429,0.03800509124994278,0.037991419434547424,4.124665622384782e-07,1.0,0.7136031324836857,0.5000045678902988,False,False
1129,3.302990436553955,1.3037735223770142,1.3098663091659546,-2.4572761058807373,-1.7207427024841309,0.037736162543296814,0.03772258758544922,4.0353680219595844e-07,1.0,0.7136032558079487,0.5000046156974446,False,False
1130,3.3030078411102295,1.3037854433059692,1.3098350763320923,-2.4572739601135254,-1.720748782157898,0.03746906667947769,0.037455495446920395,4.2262038846274663e-07,1.0,0.7136030357191306,0.5000046628002862,False,False
1131,3.303025245666504,1.3037972450256348,1.309804081916809,-2.457273006439209,-1.7207539081573486,0.03720315173268318,0.03718968480825424,4.2395129185024416e-07,0.9999998807907104,0.713603466820897,0.5000047091682092,False,False
1132,3.303042411804199,1.3038090467453003,1.309773325920105,-2.457270622253418,-1.720760464668274,0.03694038465619087,0.03692696988582611,4.6939121034483833e-07,0.9999998807907104,0.713603015323582,0.5000047570445222,False,False
1133,3.3030595779418945,1.3038207292556763,1.3097426891326904,-2.4572691917419434,-1.7207658290863037,0.0366775244474411,0.036664269864559174,4.567859548387787e-07,1.0000001192092896,0.7136031503617425,0.5000048041565963,False,False
1134,3.3030765056610107,1.3038322925567627,1.309712290763855,-2.4572670459747314,-1.7207722663879395,0.03641887381672859,0.03640557453036308,4.402201341235923e-07,1.0,0.7136024952648097,0.5000048498298421,False,False
1135,3.303093433380127,1.3038437366485596,1.3096821308135986,-2.4572653770446777,-1.7207777500152588,0.03616001456975937,0.03614681586623192,4.917744718113681e-07,1.0,0.7136026305512563,0.5000048971245457,False,False
1136,3.303110122680664,1.3038551807403564,1.3096522092819214,-2.457263708114624,-1.7207834720611572,0.03590431809425354,0.03589118644595146,4.11565565627825e-07,1.0,0.7136023475625376,0.500004941163157,False,False
1137,3.303126811981201,1.3038665056228638,1.3096225261688232,-2.4572625160217285,-1.7207882404327393,0.03565039113163948,0.03563731908798218,4.811144549421442e-07,1.0,0.713602623249583,0.5000049873824263,False,False
1138,3.303143262863159,1.3038777112960815,1.3095929622650146,-2.4572603702545166,-1.720794439315796,0.035397790372371674,0.03538466617465019,4.6429582312157436e-07,1.0,0.7136020908819938,0.500005033140121,False,False
1139,3.303159713745117,1.3038889169692993,1.3095636367797852,-2.457259178161621,-1.720799207687378,0.03514634445309639,0.03513336926698685,4.6820244392620225e-07,0.9999999403953552,0.7136023689351888,0.5000050810153134,False,False
1140,3.303175926208496,1.3039000034332275,1.3095345497131348,-2.4572572708129883,-1.7208049297332764,0.03489747270941734,0.03488466516137123,4.4008220356772654e-07,1.0,0.713601993509381,0.5000051237474874,False,False
1141,3.303192138671875,1.3039109706878662,1.3095057010650635,-2.4572551250457764,-1.7208105325698853,0.0346510149538517,0.03463812917470932,4.6234515593823744e-07,1.0,0.7136016020002832,0.5000051687456235,False,False
1142,3.303208112716675,1.3039219379425049,1.3094769716262817,-2.4572534561157227,-1.720815896987915,0.03440545126795769,0.034392695873975754,4.2706193426056416e-07,0.9999999403953552,0.7136014896107546,0.5000052146880342,False,False
1143,3.3032240867614746,1.303932785987854,1.309448480606079,-2.457252264022827,-1.7208207845687866,0.034160662442445755,0.03414803370833397,5.306062575982651e-07,1.0,0.7136015448226365,0.5000052604344435,False,False
1144,3.3032398223876953,1.3039435148239136,1.3094202280044556,-2.457249641418457,-1.7208271026611328,0.033920593559741974,0.03390789031982422,5.034252694713359e-07,1.0,0.713600529896657,0.5000053031579873,False,False
1145,3.303255558013916,1.3039542436599731,1.3093920946121216,-2.4572482109069824,-1.7208318710327148,0.03367995843291283,0.03366738557815552,4.605067545071506e-07,1.0,0.7136005124155758,0.5000053478721537,False,False
1146,3.3032710552215576,1.3039648532867432,1.3093641996383667,-2.4572463035583496,-1.7208373546600342,0.03344150260090828,0.03342898190021515,4.973960017196077e-07,1.0,0.713599915989898,0.500005389748202,False,False
1147,3.303286552429199,1.3039754629135132,1.309336543083191,-2.457244873046875,-1.7208423614501953,0.03320489823818207,0.03319241851568222,4.237343773638713e-07,1.0,0.7135998337850856,0.5000054343877635,False,False
1148,3.3033018112182617,1.3039859533309937,1.3093090057373047,-2.457242965698242,-1.720847487449646,0.03296870365738869,0.03295625373721123,4.004567983884044e-07,1.0,0.7135993595575171,0.5000054759750133,False,False
1149,3.303317070007324,1.3039963245391846,1.3092817068099976,-2.4572410583496094,-1.7208530902862549,0.032735396176576614,0.03272299841046333,4.6330933400895447e-07,0.9999999403953552,0.7135988774931346,0.5000055209801632,False,False
1150,3.3033323287963867,1.3040066957473755,1.30925452709198,-2.4572391510009766,-1.7208582162857056,0.032503098249435425,0.03249069303274155,4.642435271762224e-07,1.0000001192092896,0.7135983396480196,0.5000055632576209,False,False
1151,3.30334734916687,1.3040169477462769,1.3092275857925415,-2.457237958908081,-1.7208623886108398,0.03227250277996063,0.032260190695524216,5.005709340366593e-07,0.9999999403953552,0.7135984617602583,0.500005606350866,False,False
